row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
1737,act_dep_time,1:32 p.m.            Delayed,FI,stage1,True,FI,0.95,1:32 p.m.,当前值包含多余空格和文本“Delayed”，不符合该列标准时间格式
1737,src,ua,DIST,stage2,False,NONE,0.9,,src值为“ua”，与同行flight号码前缀“UA”一致，推测为United Airlines缩写，上下文合理，误报
1739,act_dep_time,4:28 p.m.            Delayed,FI,stage1,True,FI,0.9,4:28 p.m.,该列应为12小时制时间，但包含多余空格和“Delayed”文本，不符合格式
1739,src,ua,DIST,stage2,True,FI,0.6,,值过短，与常见域名式来源标识格式不符，可能为不完整输入
1743,act_dep_time,1:48 p.m.            Delayed,FI,stage1,True,FI,0.95,1:48 p.m.,实际出发时间字段包含了多余的空格和'Delayed'字样，不符合时间格式规范，仅应保留时间部分
1743,src,ua,DIST,stage2,False,NONE,0.8,,src值'ua'与flight列的'UA'前缀一致，可能代表美联航来源代码，不是错误
1744,sched_arr_time,Fri Dec 2 12:29 a.m.,FI,stage1,False,NONE,0.9,,"Flight is cross-country overnight, arrival time includes date; consistent with act_arr_time."
1744,src,ua,DIST,stage2,False,NONE,0.8,,"Likely abbreviation for United Airlines, consistent with flight number UA-233; normal samples are different types but this is a valid source code."
1747,act_dep_time,11:08 p.m.            On Time,FI,stage1,True,FI,1.0,11:08 p.m.,包含额外状态注释'On Time'，与列标准时间格式不符
1747,sched_arr_time,Fri Dec 2 5:11 a.m.,FI,stage1,True,FI,0.9,5:11 a.m.,包含日期部分，而列正常样例均为纯时间格式
1752,act_dep_time,9:16 a.m.            Delayed,FI,stage1,True,FI,0.95,9:16 a.m.,包含非时间文本和多余空格，应为纯时间格式
1752,src,ua,DIST,stage2,False,NONE,0.9,,'ua'与flight中'UA'前缀一致，表示美联航数据源，虽罕见但合理
1759,sched_dep_time,,MV,stage1,True,MV,0.99,,值为NaN，明显缺失，无法从上下文推断
1759,sched_arr_time,,MV,stage1,True,MV,0.99,,值为NaN，明显缺失，无法从上下文推断
1762,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，明确缺失，且无法从同行其他列推断
1762,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，明确缺失，且无法从同行其他列推断
1763,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，值为空（NaN），符合缺失值定义。
1763,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，值为空（NaN），符合缺失值定义。
1764,flight,AA-3-JFK-LAX,DIST,stage2,False,NONE,0.95,,航班号'3'格式正确，与同行时间无冲突，正常样本存在不同位数航班号，判断为误报。
1766,sched_dep_time,,MV,stage1,True,MV,0.99,,值为空，缺失计划出发时间
1766,sched_arr_time,,MV,stage1,True,MV,0.99,,值为空，缺失计划到达时间
1767,sched_dep_time,,MV,stage1,True,MV,0.95,,该值为空，计划出发时间缺失。
1767,sched_arr_time,,MV,stage1,True,MV,0.95,,该值为空，计划到达时间缺失。
1768,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失
1768,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失
1768,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,stage2,False,NONE,0.9,,跨天航班包含到达日期及星期，与晚间出发时间一致，非错误
1769,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，与正常时间格式样本不符，确为缺失。
1769,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，与正常时间格式样本不符，确为缺失。
1770,sched_dep_time,,MV,stage1,True,MV,0.99,,值为 NaN，明显缺失。
1770,sched_arr_time,,MV,stage1,True,MV,0.99,,值为 NaN，明显缺失。
1772,sched_dep_time,,MV,stage1,True,MV,0.95,,当前值为空，且整行上下文无信息可推断计划时间。
1772,sched_arr_time,,MV,stage1,True,MV,0.95,,当前值为空，且整行上下文无信息可推断计划时间。
1773,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，且实际出发时间有值，不符合数据完整性要求。
1773,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，且实际到达时间有值，不符合数据完整性要求。
1775,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且该列应为计划出发时间，是缺失值
1775,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且该列应为计划到达时间，是缺失值
1778,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间为空，且同行实际起飞时间为10:55 a.m.，无法推断计划时间
1778,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，且同行实际到达时间为1:40 p.m.，无法推断计划时间
1779,sched_dep_time,,MV,stage1,True,MV,1.0,,值缺失，且无法从上下文中推断
1779,sched_arr_time,,MV,stage1,True,MV,1.0,,值缺失，且无法从上下文中推断
1780,sched_dep_time,,MV,stage1,True,MV,0.99,,该字段为空，但应有计划起飞时间。
1780,sched_arr_time,,MV,stage1,True,MV,0.99,,该字段为空，但应有计划到达时间。
1781,sched_dep_time,,MV,stage1,True,MV,1.0,,"Value is NaN/null, clearly missing."
1781,sched_arr_time,,MV,stage1,True,MV,1.0,,"Value is NaN/null, clearly missing."
1783,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划起飞时间
1783,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划到达时间
1786,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间为空，数据缺失
1786,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，数据缺失
1787,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，明显缺失
1787,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，明显缺失
1789,act_arr_time,3:20 p.m. (Runway),DIST,stage2,True,FI,0.9,3:20 p.m.,"Time value contains extraneous comment '(Runway)', which deviates from standard time format seen in normal samples."
1790,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空/NaN，且从实际起飞时间无法可靠推断计划时间
1790,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空/NaN，且从实际到达时间无法可靠推断计划时间
1791,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间缺失，为NaN
1791,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，为NaN
1792,sched_dep_time,,MV,stage1,True,MV,0.99,,该值为缺失哨兵，无可用信息推断正确值。
1792,sched_arr_time,,MV,stage1,True,MV,0.99,,该值为缺失哨兵，无可用信息推断正确值。
1795,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空串，缺失时间信息
1795,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空串，缺失时间信息
1796,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN，明显缺失，且该行有实际起飞时间 8:25 p.m.，预定起飞时间应存在
1796,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN，明显缺失，且该行有实际到达时间 8:56 p.m.，预定到达时间应存在
1798,sched_dep_time,,MV,stage1,True,MV,0.95,,Value is missing (NaN/empty).
1798,sched_arr_time,,MV,stage1,True,MV,0.95,,Value is missing (NaN/empty).
1799,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，且无法从上下文推断，属于真实缺失
1799,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，且无法从上下文推断，属于真实缺失
1801,act_dep_time,,MV,stage1,True,MV,0.99,,该值为空，明显缺失，不符合正常时间格式。
1801,act_arr_time,,MV,stage1,True,MV,0.99,,该值为空，明显缺失，不符合正常时间格式。
1803,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，整行无其他信息可推断。
1803,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失。
1803,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,stage2,False,NONE,0.8,,跨夜航班到达时间附带日期以明确次日到达，与出发时间一致，非错误。
1804,sched_dep_time,,MV,stage1,True,MV,0.95,,"sched_dep_time is NaN, missing."
1804,sched_arr_time,,MV,stage1,True,MV,0.95,,"sched_arr_time is NaN, missing."
1808,sched_dep_time,,MV,stage1,True,MV,0.99,,该值为空/NaN，确为缺失值。
1808,sched_arr_time,,MV,stage1,True,MV,0.99,,该值为空/NaN，确为缺失值。
1810,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，当前值为空/NaN，无法通过同行其他列推断合理值
1810,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，当前值为空/NaN，无法通过同行其他列推断合理值
1812,sched_dep_time,,MV,stage1,True,MV,0.95,,The value is missing (NaN/empty).
1812,sched_arr_time,,MV,stage1,True,MV,0.95,,The value is missing (NaN/empty).
1813,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间为空，对应实际出发时间存在，但无可推断依据，确认为缺失值
1813,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，对应实际到达时间存在，但无可推断依据，确认为缺失值
1814,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划出发时间
1814,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划到达时间
1817,sched_dep_time,,MV,stage1,True,MV,0.99,,值为空/NaN，且同行其他列无相关信息可推断计划时间，确为缺失。
1817,sched_arr_time,,MV,stage1,True,MV,0.99,,值为空/NaN，计划到达时间缺失。
1818,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，无其他信息可修复
1818,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，无其他信息可修复
1818,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,stage2,False,NONE,0.9,,带有日期的到达时间合理，可能为跨日航班，与sched_dep_time晚上11:55一致
1819,act_dep_time,,MV,stage1,True,MV,1.0,,缺失实际出发时间
1819,act_arr_time,,MV,stage1,True,MV,1.0,,缺失实际到达时间
1819,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,stage2,False,NONE,0.95,,预计到达时间带日期是因为跨天，与出发时间一致，格式允许
1820,act_dep_time,,MV,stage1,True,MV,1.0,,单元格为空，缺失实际起飞时间。
1820,act_arr_time,,MV,stage1,True,MV,1.0,,单元格为空，缺失实际到达时间。
1820,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,stage2,False,NONE,0.9,,跨夜航班，到达时间为次日凌晨，标注日期及星期合理，与航班时间上下文一致，非错误。
1821,act_dep_time,,MV,stage1,True,MV,0.99,,实际起飞时间缺失，无其他列可推断
1821,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失，无其他列可推断
1824,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，但实际出发时间存在，应为有效时间
1824,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，但实际到达时间存在，应为有效时间
1825,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，值为空/NaN，无其他上下文可推断，确认为缺失值错误
1825,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，值为空/NaN，无其他上下文可推断，确认为缺失值错误
1826,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空字符串，属于缺失值，虽然同行有act_dep_time，但无法可靠推断计划时间
1826,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空字符串，属于缺失值，虽然同行有act_arr_time，但无法可靠推断计划时间
1827,sched_dep_time,,MV,stage1,True,MV,1.0,,值为 NaN，明确缺失，同行实际起飞时间存在，计划时间应存在但缺失
1827,sched_arr_time,,MV,stage1,True,MV,1.0,,值为 NaN，明确缺失，同行实际到达时间存在，计划时间应存在但缺失
1828,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失，前序标记正确
1828,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，前序标记正确
1829,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空（NaN），属于缺失值。
1829,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空（NaN），属于缺失值。
1830,sched_dep_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
1830,sched_arr_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
1831,sched_dep_time,,MV,stage1,True,MV,1.0,,空字符串/NaN，确认为缺失值，符合MV定义
1831,sched_arr_time,,MV,stage1,True,MV,1.0,,空字符串/NaN，确认为缺失值，符合MV定义
1832,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN，属于典型缺失，无法从上下文可靠推断
1832,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN，属于典型缺失，无法从上下文可靠推断
1833,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间为空，属于缺失值
1833,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，属于缺失值
1834,sched_dep_time,,MV,stage1,True,MV,1.0,,空值，明显缺失，无上下文可推断正确时间
1834,sched_arr_time,,MV,stage1,True,MV,1.0,,空值，明显缺失，无上下文可推断正确时间
1835,sched_dep_time,,MV,stage1,True,MV,1.0,,调度出发时间为空，且同行实际出发时间存在，无法推导，确认为缺失值
1835,sched_arr_time,,MV,stage1,True,MV,1.0,,调度到达时间为空，且同行实际到达时间存在，无法推导，确认为缺失值
1841,sched_dep_time,,MV,stage1,True,MV,0.99,,计划起飞时间为空值，缺失数据，且无法从上下文可靠推断
1841,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空值，缺失数据，且无法从上下文可靠推断
1843,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失（空值），而实际起飞时间有值，应为完整时间数据
1843,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，与 sched_dep_time 一致，应为完整时间数据
1846,sched_dep_time,,MV,stage1,True,MV,0.99,,Value is NaN/missing
1846,sched_arr_time,,MV,stage1,True,MV,0.99,,Value is NaN/missing
1850,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间为空，属于缺失值。
1850,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，属于缺失值。
1863,act_dep_time,7:58 p.m.,DIST,stage2,False,NONE,0.9,,时间格式正确，与计划时间接近，分布异常是误报
1863,act_arr_time,10:30 p.m. (Estimated),DIST,stage2,True,FI,0.95,10:30 p.m.,包含多余注释，应为纯时间
1875,sched_arr_time,10:06 a.m.,DIST,stage2,False,NONE,0.95,,时间格式正确，与同行其他列一致，飞行时长合理，正常样例均为类似格式，为前序误报
1894,act_dep_time,8:25 p.m.,DIST,stage2,False,NONE,0.9,,实际起飞时间8:25 p.m.是合理的晚间起飞，与计划时间7:10 p.m.一致，且格式正确，前序标记为分布异常属于误报。
1894,act_arr_time,9:52 p.m. (Estimated),DIST,stage2,True,FI,0.95,9:52 p.m.,值中包含多余注释“(Estimated)”，正常样例均为纯时间格式，应移除注释。
1896,src,quicktrip,DIST,stage2,False,NONE,0.9,,"quicktrip looks like a valid source name, no other anomalies in row, likely a rare but correct value."
1920,sched_arr_time,12:15 a.m.,DIST,stage2,False,NONE,0.95,,12:15 a.m. 是合理的时间表示，与出发时间9:00 p.m.和航线LAX-DEN的时区差异一致，正常样本中存在类似格式，无错误。
1928,act_dep_time,,MV,stage1,True,MV,0.98,,空值（NaN）确实是缺失值，无其他列可推导，同列正常样例均为有效时间格式
1928,act_arr_time,,MV,stage1,True,MV,0.98,,空值（NaN）确实是缺失值，无其他列可推导，同列正常样例均为有效时间格式
1931,act_dep_time,8:39 p.m.,DIST,stage2,False,NONE,0.9,,时间格式正确，与预定出发时间一致，无异常。
1931,act_arr_time,9:19 p.m. (Estimated),DIST,stage2,True,FI,0.95,9:19 p.m.,实际到达时间不应包含 '(Estimated)' 注释，应为纯时间格式。
1949,src,quicktrip,DIST,stage2,False,NONE,0.9,,"Value 'quicktrip' follows the pattern of source codes (lowercase, no spaces) and no other columns indicate inconsistency."
1951,sched_dep_time,,MV,stage1,True,MV,0.99,,值为空，且无其他列可推导，明确缺失值
1951,sched_arr_time,,MV,stage1,True,MV,0.99,,值为空，且无其他列可推导，明确缺失值
1954,sched_dep_time,,MV,stage1,True,MV,1.0,,值缺失（NaN/空）
1954,sched_arr_time,,MV,stage1,True,MV,1.0,,值缺失（NaN/空）
1955,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，缺失值错误
1956,flight,AA-3-JFK-LAX,DIST,stage2,True,VAD,0.95,,"Flight code prefix 'AA' indicates American Airlines, but 'src' column is 'allegiantair', a different airline."
1958,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划起飞时间
1958,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划到达时间
1959,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值：计划出发时间为空，且无其他信息可推断
1959,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值：计划到达时间为空，且无其他信息可推断
1960,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，是缺失值，该列允许空值但此处缺失
1960,sched_arr_time,6:55 a.m. Dec 02,FI,stage1,False,NONE,0.95,,跨日航班，日期“Dec 02”是合理附加信息，格式符合time_with_optional_date的规范
1960,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，是缺失值
1961,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，且无其他信息可推断
1961,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，且无其他信息可推断
1962,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，缺失预定出发时间
1962,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，缺失预定到达时间
1964,sched_dep_time,,MV,stage1,True,MV,0.99,,值为NaN，确为缺失，且无其他列可推导。
1964,sched_arr_time,,MV,stage1,True,MV,0.99,,值为NaN，确为缺失，且无其他列可推导。
1965,sched_dep_time,,MV,stage1,True,MV,1.0,,字段为空，缺少计划起飞时间
1965,sched_arr_time,,MV,stage1,True,MV,1.0,,字段为空，缺少计划到达时间
1967,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，与正常样例的格式不符。
1967,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，与正常样例的格式不符。
1970,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，计划起飞时间缺失，无法推断
1970,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，计划到达时间缺失，无法推断
1971,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值，空值表示计划出发时间未提供
1971,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值，空值表示计划到达时间未提供
1972,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，计划出发时间为空，正常格式为时间
1972,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，计划到达时间为空，正常格式为时间
1973,sched_dep_time,,MV,stage1,True,MV,0.99,,计划起飞时间为空，且同行实际起飞时间存在，确认为缺失值。
1973,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空，且同行实际到达时间存在，确认为缺失值。
1975,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，无其他列可推断
1975,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，无其他列可推断
1978,sched_dep_time,,MV,stage1,True,MV,1.0,,空值，且正常样本均为时间字符串，确为缺失值。
1978,sched_arr_time,,MV,stage1,True,MV,1.0,,空值，且正常样本均为时间字符串，确为缺失值。
1979,sched_dep_time,,MV,stage1,True,MV,0.98,,"Value is missing (NaN), no valid time present; actual departure time is 9:01 a.m. but cannot infer planned time."
1979,sched_arr_time,,MV,stage1,True,MV,0.98,,"Value is missing (NaN), no valid time present; actual arrival time is 10:56 a.m. but cannot infer planned time."
1982,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，且同行实际时间有值，明显缺失
1982,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，且同行实际时间有值，明显缺失
1983,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，正常应有类似“7:10 a.m.”的时间值。
1983,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，正常应有类似“2:35 p.m.”的时间值。
1984,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空串/NaN，属于明显缺失，且计划时间应有值，无法推断
1984,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空串/NaN，属于明显缺失，且计划时间应有值，无法推断
1987,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，当前为空字符串
1987,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，当前为空字符串
1988,sched_dep_time,,MV,stage1,True,MV,0.99,,计划出发时间为空，而实际出发时间存在，缺失值错误
1988,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空，而实际到达时间存在，缺失值错误
1990,sched_dep_time,,MV,stage1,True,MV,0.95,,实际值为空，确实是缺失值，无合理推断依据
1990,sched_arr_time,,MV,stage1,True,MV,0.95,,实际值为空，确实是缺失值，无合理推断依据
1991,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，与同行其他列无冲突，无法推断正确值。
1991,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，与同行其他列无冲突，无法推断正确值。
1993,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，属于缺失值
1993,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，属于缺失值
1995,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，确为缺失值
1995,sched_arr_time,12:21 a.m. Dec 02,FI,stage1,False,NONE,0.9,,航班跨午夜，需注明到达日期以避免歧义，格式合法且与出发时间一致
1995,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，确为缺失值
1996,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，确实是缺失值
1996,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，确实是缺失值
2000,sched_dep_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
2000,sched_arr_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
2002,sched_dep_time,,MV,stage1,True,MV,0.99,,计划出发时间为空，属于缺失值，无法从上下文中推断
2002,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空，属于缺失值，无法从上下文中推断
2004,sched_dep_time,,MV,stage1,True,MV,0.95,,"Value is empty/NaN, clearly a missing value; no cross-column context allows imputation."
2004,sched_arr_time,,MV,stage1,True,MV,0.95,,"Value is empty/NaN, clearly a missing value; no cross-column context allows imputation."
2005,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，缺失值
2005,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，缺失值
2009,sched_dep_time,,MV,stage1,True,MV,0.98,,计划起飞时间缺失，且无上下文可推断。
2009,sched_arr_time,,MV,stage1,True,MV,0.98,,计划到达时间缺失，且无上下文可推断。
2010,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，确实是缺失值
2010,sched_arr_time,5:50 a.m. Dec 02,FI,stage1,False,NONE,0.9,,跨日航班到达日期附加合理，格式允许可选日期
2010,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，确实是缺失值
2011,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失，为空值。
2011,sched_arr_time,12:29 a.m. Dec 02,FI,stage1,False,NONE,0.9,,跨夜航班到达时间包含日期（Dec 02）合理，与sched_dep_time下午4:25一致，非格式错误。
2011,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，为空值。
2012,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，为空值
2012,sched_arr_time,12:15 a.m. Dec 02,FI,stage1,False,NONE,0.9,,跨夜航班到达时间附带日期以区分次日，与出发时间一致，非格式错误
2012,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，为空值
2013,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，为空或NaN哨兵，不符合该列正常非空模式
2013,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，为空或NaN哨兵，不符合该列正常非空模式
2016,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，计划起飞时间缺失，同行无其他信息可推断
2016,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，计划到达时间缺失，同行无其他信息可推断
2017,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失，值为空/NaN。
2017,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，值为空/NaN。
2018,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，无法从上下文推断
2018,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，无法从上下文推断
2019,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，实际出发时间存在，可能为漏填。
2019,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，实际到达时间存在，可能为漏填。
2020,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间为空，确认为缺失值。
2020,sched_arr_time,5:11 a.m.Dec 02,FI,stage1,True,FI,0.8,5:11 a.m.,时间后错误地附加了日期，且缺少空格，与同列正常样例格式不符。
2020,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，确认为缺失值。
2021,act_dep_time,,MV,stage1,True,MV,0.99,,实际起飞时间为空，确认为缺失值。
2021,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间为空，确认为缺失值。
2022,sched_dep_time,,MV,stage1,True,MV,0.99,,单元格为空，计划起飞时间缺失，应存在时间值。
2022,sched_arr_time,,MV,stage1,True,MV,0.99,,单元格为空，计划到达时间缺失，应存在时间值。
2023,sched_dep_time,,MV,stage1,True,MV,0.95,,缺少计划起飞时间，值为空，符合缺失值定义
2023,sched_arr_time,,MV,stage1,True,MV,0.95,,缺少计划到达时间，值为空，符合缺失值定义
2024,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，但实际出发时间存在，表明数据遗漏。
2024,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，但实际到达时间存在，表明数据遗漏。
2025,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN，属于缺失值，无法根据上下文推断具体时间
2025,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN，属于缺失值，无法根据上下文推断具体时间
2026,sched_dep_time,,MV,stage1,True,MV,1.0,,"Value is empty string, indicating missing data."
2026,sched_arr_time,,MV,stage1,True,MV,1.0,,"Value is empty string, indicating missing data."
2027,sched_dep_time,,MV,stage1,True,MV,1.0,,该值缺失（NaN/空串），且同行有实际起飞时间但无法反推计划时间，无法修复。
2027,sched_arr_time,,MV,stage1,True,MV,1.0,,该值缺失（NaN/空串），无其他列可推断，无法修复。
2033,sched_dep_time,,MV,stage1,True,MV,1.0,,Cell is empty; missing value.
2033,sched_arr_time,,MV,stage1,True,MV,1.0,,Cell is empty; missing value.
2035,sched_dep_time,,MV,stage1,True,MV,0.95,,单元格值为NaN，计划出发时间缺失，且无法从上下文推断。
2035,sched_arr_time,,MV,stage1,True,MV,0.95,,单元格值为NaN，计划到达时间缺失，且无法从上下文推断。
2038,sched_dep_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
2038,sched_arr_time,,MV,stage1,True,MV,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
2042,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，实际出发时间存在，无法推断正确值
2042,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，实际到达时间存在，无法推断正确值
2051,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，且无法从其他列推断
2051,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，且无法从其他列推断
