row_id,column,error_type,confidence,suggested_fix
1734,sched_dep_time,T,0.95,12:00 p.m.
1737,act_dep_time,FI,0.95,1:32 p.m.
1739,act_dep_time,FI,0.9,4:28 p.m.
1739,src,FI,0.6,
1743,act_dep_time,FI,0.95,1:48 p.m.
1747,act_dep_time,FI,1.0,11:08 p.m.
1747,sched_arr_time,FI,0.9,5:11 a.m.
1752,act_dep_time,FI,0.95,9:16 a.m.
1759,sched_dep_time,MV,0.99,
1759,sched_arr_time,MV,0.99,
1762,sched_dep_time,MV,1.0,
1762,sched_arr_time,MV,1.0,
1763,act_dep_time,MV,0.95,
1763,act_arr_time,MV,0.95,
1766,sched_dep_time,MV,0.99,
1766,sched_arr_time,MV,0.99,
1767,sched_dep_time,MV,0.95,
1767,sched_arr_time,MV,0.95,
1768,act_dep_time,MV,0.95,
1768,act_arr_time,MV,0.95,
1769,sched_dep_time,MV,0.95,
1769,sched_arr_time,MV,0.95,
1770,sched_dep_time,MV,0.99,
1770,sched_arr_time,MV,0.99,
1772,sched_dep_time,MV,0.95,
1772,sched_arr_time,MV,0.95,
1773,sched_dep_time,MV,1.0,
1773,sched_arr_time,MV,1.0,
1775,sched_dep_time,MV,1.0,
1775,sched_arr_time,MV,1.0,
1778,sched_dep_time,MV,0.95,
1778,sched_arr_time,MV,0.95,
1779,sched_dep_time,MV,1.0,
1779,sched_arr_time,MV,1.0,
1780,sched_dep_time,MV,0.99,
1780,sched_arr_time,MV,0.99,
1781,sched_dep_time,MV,1.0,
1781,sched_arr_time,MV,1.0,
1783,sched_dep_time,MV,1.0,
1783,sched_arr_time,MV,1.0,
1786,sched_dep_time,MV,1.0,
1786,sched_arr_time,MV,1.0,
1787,sched_dep_time,MV,0.95,
1787,sched_arr_time,MV,0.95,
1789,act_arr_time,FI,0.9,3:20 p.m.
1790,sched_dep_time,MV,0.95,
1790,sched_arr_time,MV,0.95,
1791,sched_dep_time,MV,1.0,
1791,sched_arr_time,MV,1.0,
1792,sched_dep_time,MV,0.99,
1792,sched_arr_time,MV,0.99,
1795,sched_dep_time,MV,1.0,
1795,sched_arr_time,MV,1.0,
1796,sched_dep_time,MV,0.95,
1796,sched_arr_time,MV,0.95,
1798,sched_dep_time,MV,0.95,
1798,sched_arr_time,MV,0.95,
1799,sched_dep_time,MV,0.95,
1799,sched_arr_time,MV,0.95,
1801,act_dep_time,MV,0.99,
1801,act_arr_time,MV,0.99,
1803,act_dep_time,MV,0.95,
1803,act_arr_time,MV,0.95,
1804,sched_dep_time,MV,0.95,
1804,sched_arr_time,MV,0.95,
1808,sched_dep_time,MV,0.99,
1808,sched_arr_time,MV,0.99,
1810,sched_dep_time,MV,0.95,
1810,sched_arr_time,MV,0.95,
1812,sched_dep_time,MV,0.95,
1812,sched_arr_time,MV,0.95,
1813,sched_dep_time,MV,1.0,
1813,sched_arr_time,MV,1.0,
1814,sched_dep_time,MV,1.0,
1814,sched_arr_time,MV,1.0,
1817,sched_dep_time,MV,0.99,
1817,sched_arr_time,MV,0.99,
1818,act_dep_time,MV,0.95,
1818,act_arr_time,MV,0.95,
1819,act_dep_time,MV,1.0,
1819,act_arr_time,MV,1.0,
1820,act_dep_time,MV,1.0,
1820,act_arr_time,MV,1.0,
1821,act_dep_time,MV,0.99,
1821,act_arr_time,MV,0.99,
1824,sched_dep_time,MV,0.95,
1824,sched_arr_time,MV,0.95,
1825,act_dep_time,MV,0.95,
1825,act_arr_time,MV,0.95,
1826,sched_dep_time,MV,1.0,
1826,sched_arr_time,MV,1.0,
1827,sched_dep_time,MV,1.0,
1827,sched_arr_time,MV,1.0,
1828,act_dep_time,MV,1.0,
1828,act_arr_time,MV,1.0,
1829,act_dep_time,MV,1.0,
1829,act_arr_time,MV,1.0,
1830,sched_dep_time,MV,0.5,
1830,sched_arr_time,MV,0.5,
1831,sched_dep_time,MV,1.0,
1831,sched_arr_time,MV,1.0,
1832,sched_dep_time,MV,0.95,
1832,sched_arr_time,MV,0.95,
1833,sched_dep_time,MV,1.0,
1833,sched_arr_time,MV,1.0,
1834,sched_dep_time,MV,1.0,
1834,sched_arr_time,MV,1.0,
1835,sched_dep_time,MV,1.0,
1835,sched_arr_time,MV,1.0,
1841,sched_dep_time,MV,0.99,
1841,sched_arr_time,MV,0.99,
1843,sched_dep_time,MV,0.95,
1843,sched_arr_time,MV,0.95,
1846,sched_dep_time,MV,0.99,
1846,sched_arr_time,MV,0.99,
1850,sched_dep_time,MV,1.0,
1850,sched_arr_time,MV,1.0,
1863,act_arr_time,FI,0.95,10:30 p.m.
1894,act_arr_time,FI,0.95,9:52 p.m.
1928,act_dep_time,MV,0.98,
1928,act_arr_time,MV,0.98,
1931,act_arr_time,FI,0.95,9:19 p.m.
1951,sched_dep_time,MV,0.99,
1951,sched_arr_time,MV,0.99,
1954,sched_dep_time,MV,1.0,
1954,sched_arr_time,MV,1.0,
1955,act_arr_time,MV,0.95,
1956,flight,VAD,0.95,
1958,sched_dep_time,MV,1.0,
1958,sched_arr_time,MV,1.0,
1959,sched_dep_time,MV,1.0,
1959,sched_arr_time,MV,1.0,
1960,act_dep_time,MV,1.0,
1960,act_arr_time,MV,1.0,
1961,sched_dep_time,MV,0.95,
1961,sched_arr_time,MV,0.95,
1962,sched_dep_time,MV,0.95,
1962,sched_arr_time,MV,0.95,
1964,sched_dep_time,MV,0.99,
1964,sched_arr_time,MV,0.99,
1965,sched_dep_time,MV,1.0,
1965,sched_arr_time,MV,1.0,
1967,sched_dep_time,MV,1.0,
1967,sched_arr_time,MV,1.0,
1970,sched_dep_time,MV,1.0,
1970,sched_arr_time,MV,1.0,
1971,sched_dep_time,MV,1.0,
1971,sched_arr_time,MV,1.0,
1972,sched_dep_time,MV,0.95,
1972,sched_arr_time,MV,0.95,
1973,sched_dep_time,MV,0.99,
1973,sched_arr_time,MV,0.99,
1975,sched_dep_time,MV,1.0,
1975,sched_arr_time,MV,1.0,
1978,sched_dep_time,MV,1.0,
1978,sched_arr_time,MV,1.0,
1979,sched_dep_time,MV,0.98,
1979,sched_arr_time,MV,0.98,
1982,sched_dep_time,MV,0.95,
1982,sched_arr_time,MV,0.95,
1983,sched_dep_time,MV,0.95,
1983,sched_arr_time,MV,0.95,
1984,sched_dep_time,MV,0.95,
1984,sched_arr_time,MV,0.95,
1987,sched_dep_time,MV,0.95,
1987,sched_arr_time,MV,0.95,
1988,sched_dep_time,MV,0.99,
1988,sched_arr_time,MV,0.99,
1990,sched_dep_time,MV,0.95,
1990,sched_arr_time,MV,0.95,
1991,sched_dep_time,MV,1.0,
1991,sched_arr_time,MV,1.0,
1993,act_dep_time,MV,1.0,
1993,act_arr_time,MV,1.0,
1995,act_dep_time,MV,1.0,
1995,act_arr_time,MV,1.0,
1996,sched_dep_time,MV,1.0,
1996,sched_arr_time,MV,1.0,
2000,sched_dep_time,MV,0.5,
2000,sched_arr_time,MV,0.5,
2002,sched_dep_time,MV,0.99,
2002,sched_arr_time,MV,0.99,
2004,sched_dep_time,MV,0.95,
2004,sched_arr_time,MV,0.95,
2005,sched_dep_time,MV,0.95,
2005,sched_arr_time,MV,0.95,
2009,sched_dep_time,MV,0.98,
2009,sched_arr_time,MV,0.98,
2010,act_dep_time,MV,1.0,
2010,act_arr_time,MV,1.0,
2011,act_dep_time,MV,1.0,
2011,act_arr_time,MV,1.0,
2012,act_dep_time,MV,0.95,
2012,act_arr_time,MV,0.95,
2013,act_dep_time,MV,0.95,
2013,act_arr_time,MV,0.95,
2016,sched_dep_time,MV,1.0,
2016,sched_arr_time,MV,1.0,
2017,act_dep_time,MV,1.0,
2017,act_arr_time,MV,1.0,
2018,sched_dep_time,MV,1.0,
2018,sched_arr_time,MV,1.0,
2019,sched_dep_time,MV,0.95,
2019,sched_arr_time,MV,0.95,
2020,act_dep_time,MV,0.95,
2020,sched_arr_time,FI,0.8,5:11 a.m.
2020,act_arr_time,MV,0.95,
2021,act_dep_time,MV,0.99,
2021,act_arr_time,MV,0.99,
2022,sched_dep_time,MV,0.99,
2022,sched_arr_time,MV,0.99,
2023,sched_dep_time,MV,0.95,
2023,sched_arr_time,MV,0.95,
2024,sched_dep_time,MV,0.95,
2024,sched_arr_time,MV,0.95,
2025,sched_dep_time,MV,0.95,
2025,sched_arr_time,MV,0.95,
2026,sched_dep_time,MV,1.0,
2026,sched_arr_time,MV,1.0,
2027,sched_dep_time,MV,1.0,
2027,sched_arr_time,MV,1.0,
2033,sched_dep_time,MV,1.0,
2033,sched_arr_time,MV,1.0,
2035,sched_dep_time,MV,0.95,
2035,sched_arr_time,MV,0.95,
2038,sched_dep_time,MV,0.5,
2038,sched_arr_time,MV,0.5,
2042,sched_dep_time,MV,1.0,
2042,sched_arr_time,MV,1.0,
2051,sched_dep_time,MV,0.95,
2051,sched_arr_time,MV,0.95,
2054,sched_dep_time,MV,1.0,
2054,sched_arr_time,MV,1.0,
2055,act_dep_time,MV,1.0,
2055,act_arr_time,MV,1.0,
2058,sched_dep_time,MV,1.0,
2058,sched_arr_time,MV,1.0,
2059,sched_dep_time,MV,0.99,
2059,sched_arr_time,MV,0.99,
2060,act_dep_time,MV,0.99,
2060,act_arr_time,MV,0.99,
2061,sched_dep_time,MV,0.99,
2061,sched_arr_time,MV,0.99,
2062,sched_dep_time,MV,0.99,
2062,sched_arr_time,MV,0.99,
2064,sched_dep_time,MV,0.95,
2064,sched_arr_time,MV,0.95,
2065,sched_dep_time,MV,0.95,
2065,sched_arr_time,MV,0.95,
2067,sched_dep_time,MV,0.95,
2067,sched_arr_time,MV,0.95,
2070,sched_dep_time,MV,0.95,
2070,sched_arr_time,MV,0.95,
2071,sched_dep_time,MV,0.95,
2071,sched_arr_time,MV,0.95,
2072,sched_dep_time,MV,1.0,
2072,sched_arr_time,MV,1.0,
2073,sched_dep_time,MV,0.95,
2073,sched_arr_time,MV,0.95,
2075,sched_dep_time,MV,0.95,
2075,sched_arr_time,MV,0.95,
2078,sched_dep_time,MV,1.0,
2078,sched_arr_time,MV,1.0,
2079,sched_dep_time,MV,1.0,
2079,sched_arr_time,MV,1.0,
2081,act_arr_time,FI,0.95,3:20 p.m.
2082,sched_dep_time,MV,0.95,
2082,sched_arr_time,MV,0.95,
2083,sched_dep_time,MV,0.95,
2083,sched_arr_time,MV,0.95,
2084,sched_dep_time,MV,0.95,
2084,sched_arr_time,MV,0.95,
2087,sched_dep_time,MV,1.0,
2087,sched_arr_time,MV,1.0,
2088,sched_dep_time,MV,1.0,
2088,sched_arr_time,MV,1.0,
2090,sched_dep_time,MV,0.99,
2090,sched_arr_time,MV,0.99,
2091,sched_dep_time,MV,1.0,
2091,sched_arr_time,MV,1.0,
2093,act_dep_time,MV,1.0,
2093,act_arr_time,MV,1.0,
2095,act_dep_time,MV,0.95,
2095,act_arr_time,MV,0.95,
2096,sched_dep_time,MV,0.95,
2096,sched_arr_time,MV,0.95,
2100,sched_dep_time,MV,0.99,
2100,sched_arr_time,MV,0.99,
2102,sched_dep_time,MV,0.95,
2102,sched_arr_time,MV,0.95,
2104,sched_dep_time,MV,1.0,
2104,sched_arr_time,MV,1.0,
2105,sched_dep_time,MV,0.95,
2105,sched_arr_time,MV,0.95,
2106,sched_dep_time,MV,1.0,
2106,sched_arr_time,MV,1.0,
2109,sched_dep_time,MV,0.95,
2109,sched_arr_time,MV,0.95,
2110,act_dep_time,MV,0.95,
2110,act_arr_time,MV,0.95,
2111,act_dep_time,MV,1.0,
2111,act_arr_time,MV,1.0,
2112,act_dep_time,MV,0.95,
2112,act_arr_time,MV,0.95,
2113,act_dep_time,MV,0.95,
2113,act_arr_time,MV,0.95,
2116,sched_dep_time,MV,0.95,
2116,sched_arr_time,MV,0.95,
2117,act_dep_time,MV,0.95,
2117,act_arr_time,MV,0.95,
2118,sched_dep_time,MV,0.99,
2118,sched_arr_time,MV,0.99,
2119,sched_dep_time,MV,1.0,
2119,sched_arr_time,MV,1.0,
2120,act_dep_time,MV,1.0,
2120,act_arr_time,MV,1.0,
2120,src,T,0.7,businesstravelogue
2121,act_dep_time,MV,1.0,
2121,act_arr_time,MV,1.0,
2122,sched_dep_time,MV,1.0,
2122,sched_arr_time,MV,1.0,
2123,sched_dep_time,MV,0.95,
2123,sched_arr_time,MV,0.95,
2124,sched_dep_time,MV,0.99,
2124,sched_arr_time,MV,0.99,
2125,sched_dep_time,MV,0.99,
2125,sched_arr_time,MV,0.99,
2126,sched_dep_time,MV,0.95,
2126,sched_arr_time,MV,0.95,
2127,sched_dep_time,MV,1.0,
2127,sched_arr_time,MV,1.0,
2133,sched_dep_time,MV,1.0,
2133,sched_arr_time,MV,1.0,
2135,sched_dep_time,MV,0.99,
2135,sched_arr_time,MV,0.99,
2138,sched_dep_time,MV,0.95,
2138,sched_arr_time,MV,0.95,
2142,sched_dep_time,MV,1.0,
2142,sched_arr_time,MV,1.0,
2150,act_dep_time,MV,1.0,
2150,sched_arr_time,MV,1.0,
2150,act_arr_time,MV,1.0,
2151,sched_dep_time,MV,1.0,
2151,act_dep_time,MV,1.0,
2151,act_arr_time,MV,1.0,
2151,src,OTHER,0.9,
2152,sched_dep_time,MV,0.95,
2152,act_dep_time,MV,0.95,
2152,act_arr_time,MV,0.95,
2152,src,OTHER,0.7,
2153,act_dep_time,MV,0.95,
2153,sched_arr_time,MV,0.95,
2153,act_arr_time,MV,0.95,
2154,sched_dep_time,MV,0.95,
2154,act_dep_time,MV,0.95,
2154,act_arr_time,MV,0.95,
2154,src,FI,0.9,
2156,sched_dep_time,MV,1.0,
2156,sched_arr_time,MV,1.0,
2159,sched_dep_time,MV,0.95,
2159,sched_arr_time,MV,0.95,
2160,act_arr_time,MV,1.0,
2163,sched_dep_time,MV,1.0,
2163,sched_arr_time,MV,1.0,
2164,sched_dep_time,MV,1.0,
2164,sched_arr_time,MV,1.0,
2165,act_dep_time,MV,0.95,
2165,act_arr_time,MV,0.95,
2166,sched_dep_time,MV,1.0,
2166,sched_arr_time,MV,1.0,
2167,sched_dep_time,MV,1.0,
2167,sched_arr_time,MV,1.0,
2169,sched_dep_time,MV,0.95,
2169,sched_arr_time,MV,0.95,
2170,sched_dep_time,MV,1.0,
2170,sched_arr_time,MV,1.0,
2172,sched_dep_time,MV,1.0,
2172,sched_arr_time,MV,1.0,
2175,sched_dep_time,MV,0.95,
2175,sched_arr_time,MV,0.95,
2176,sched_dep_time,MV,1.0,
2176,sched_arr_time,MV,1.0,
2177,sched_dep_time,MV,0.99,
2177,sched_arr_time,MV,0.99,
2178,sched_dep_time,MV,0.9,
2178,sched_arr_time,MV,0.9,
2180,sched_dep_time,MV,1.0,
2180,sched_arr_time,MV,1.0,
2183,sched_dep_time,MV,0.95,
2183,sched_arr_time,MV,0.95,
2184,sched_dep_time,MV,1.0,
2184,sched_arr_time,MV,1.0,
2187,sched_dep_time,MV,1.0,
2187,sched_arr_time,MV,1.0,
2188,sched_dep_time,MV,0.95,
2188,sched_arr_time,MV,0.95,
2189,sched_dep_time,MV,0.95,
2189,sched_arr_time,MV,0.95,
2192,sched_dep_time,MV,1.0,
2192,sched_arr_time,MV,1.0,
2193,sched_dep_time,MV,0.95,
2193,sched_arr_time,MV,0.95,
2195,sched_dep_time,MV,0.95,
2195,sched_arr_time,MV,0.95,
2196,sched_dep_time,MV,1.0,
2196,sched_arr_time,MV,1.0,
2198,act_dep_time,MV,1.0,
2198,act_arr_time,MV,1.0,
2200,act_dep_time,MV,1.0,
2200,sched_arr_time,FI,0.85,12:21 a.m.
2200,act_arr_time,MV,1.0,
2201,sched_dep_time,MV,1.0,
2201,sched_arr_time,MV,1.0,
2205,sched_dep_time,MV,0.95,
2205,sched_arr_time,MV,0.95,
2207,sched_dep_time,MV,1.0,
2207,sched_arr_time,MV,1.0,
2209,sched_dep_time,MV,1.0,
2209,sched_arr_time,MV,1.0,
2210,sched_dep_time,MV,0.99,
2210,sched_arr_time,MV,0.99,
2214,sched_dep_time,MV,0.95,
2214,sched_arr_time,MV,0.95,
2215,act_dep_time,MV,0.95,
2215,act_arr_time,MV,0.95,
2216,act_dep_time,MV,1.0,
2216,act_arr_time,MV,1.0,
2217,act_dep_time,MV,0.95,
2217,act_arr_time,MV,0.95,
2218,act_dep_time,MV,0.95,
2218,act_arr_time,MV,0.95,
2221,sched_dep_time,MV,0.95,
2221,sched_arr_time,MV,0.95,
2223,sched_dep_time,MV,0.99,
2223,sched_arr_time,MV,0.99,
2224,sched_dep_time,MV,0.99,
2224,sched_arr_time,MV,0.99,
2225,act_dep_time,MV,1.0,
2225,sched_arr_time,FI,0.7,5:11 a.m.
2225,act_arr_time,MV,1.0,
2226,act_dep_time,MV,0.95,
2226,act_arr_time,MV,0.95,
2227,sched_dep_time,MV,0.95,
2227,sched_arr_time,MV,0.95,
2228,sched_dep_time,MV,1.0,
2228,sched_arr_time,MV,1.0,
2229,sched_dep_time,MV,0.99,
2229,sched_arr_time,MV,0.99,
2230,sched_dep_time,MV,0.95,
2230,sched_arr_time,MV,0.95,
2231,sched_dep_time,MV,1.0,
2231,sched_arr_time,MV,1.0,
2232,sched_dep_time,MV,1.0,
2232,sched_arr_time,MV,1.0,
2238,sched_dep_time,MV,1.0,
2238,sched_arr_time,MV,1.0,
2240,sched_dep_time,MV,0.95,
2240,sched_arr_time,MV,0.95,
2243,sched_dep_time,MV,0.95,
2243,sched_arr_time,MV,0.95,
2247,sched_dep_time,MV,0.95,
2247,sched_arr_time,MV,0.95,
2324,act_arr_time,FI,0.95,10:30 p.m.
