row_id,column,value,error_type,violated_rule,reason,suggested_fix,confidence,source,anomaly_score,col_contribution,subtype
1650,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1651,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1652,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1653,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1654,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1655,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1656,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1657,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1658,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1659,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1660,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1763,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1768,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1801,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1803,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1818,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1819,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1820,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1821,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1825,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1828,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1829,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1928,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1955,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1960,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1993,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1995,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2010,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2011,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2012,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2013,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2017,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2020,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2021,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2055,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2060,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2093,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2095,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2110,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2111,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2112,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2113,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2117,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2120,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2121,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2150,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2151,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2152,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2153,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2154,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2160,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2165,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2198,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2200,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2215,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2216,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2217,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2218,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2222,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2225,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
2226,act_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1712,flight,CO-4888-IAH-DAL,VAD,fd:sched_arr_time->flight,"违反依赖 sched_arr_time->flight: 当 sched_arr_time='6:15 p.m.' 时 flight 多数为 'UA-257-JFK-SFO'(90%, n=20), 但此处为 'CO-4888-IAH-DAL'",UA-257-JFK-SFO,0.9,stage1,,,
1713,flight,AA-3063-SLC-LAX,VAD,fd:sched_arr_time->flight,"违反依赖 sched_arr_time->flight: 当 sched_arr_time='9:10 p.m.' 时 flight 多数为 'AA-4307-ORD-DTW'(90%, n=21), 但此处为 'AA-3063-SLC-LAX'",AA-4307-ORD-DTW,0.905,stage1,,,
2306,flight,CO-4888-IAH-DAL,VAD,fd:sched_arr_time->flight,"违反依赖 sched_arr_time->flight: 当 sched_arr_time='6:15 p.m.' 时 flight 多数为 'UA-257-JFK-SFO'(90%, n=20), 但此处为 'CO-4888-IAH-DAL'",UA-257-JFK-SFO,0.9,stage1,,,
2307,flight,AA-3063-SLC-LAX,VAD,fd:sched_arr_time->flight,"违反依赖 sched_arr_time->flight: 当 sched_arr_time='9:10 p.m.' 时 flight 多数为 'AA-4307-ORD-DTW'(90%, n=21), 但此处为 'AA-3063-SLC-LAX'",AA-4307-ORD-DTW,0.905,stage1,,,
873,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,48.49568176269531,51.89174537543231,cell
856,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,48.03002166748047,51.48991748791044,cell
872,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,47.83218765258789,51.22784878832273,cell
2111,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,44.750205993652344,50.88576707502251,cell
1819,sched_arr_time,12:29 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,44.02645492553711,50.80910118591624,cell
2095,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,44.10039520263672,50.52499167079635,cell
2112,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,44.65913391113281,50.46457049311244,cell
1803,sched_arr_time,12:21 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,43.29730224609375,50.36044702515287,cell
1820,sched_arr_time,12:15 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,43.81150436401367,50.02910400329772,cell
2060,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,43.57341766357422,48.70965074788914,cell
821,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,46.73068618774414,48.50126434844474,cell
871,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,47.225677490234375,48.40130805061996,cell
1768,sched_arr_time,6:55 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,42.96643829345703,48.33867219215492,cell
1818,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,42.93474578857422,48.19006543817822,cell
2110,sched_arr_time,5:50 a.m.  Fri 02-Dec-2011,DIST,,,,,stage2,43.553184509277344,48.164459934940375,cell
1572,sched_dep_time,9:05 a.m. (-00:00),DIST,,,,,stage2,27.263608932495117,28.878455017876718,cell
422,sched_dep_time,9:05 a.m. (-00:00),DIST,,,,,stage2,26.941774368286133,28.83060915993906,cell
1308,sched_dep_time,9:05 a.m. (-00:00),DIST,,,,,stage2,27.15886116027832,28.721824352750104,cell
135,sched_dep_time,9:05 a.m. (-00:00),DIST,,,,,stage2,27.132564544677734,28.582205247957724,cell
155,act_dep_time,7:59 p.m.,DIST,,,,,stage2,20.794282913208008,19.973140884051006,cell
797,sched_dep_time,12:30,DIST,,,,,stage2,25.87793731689453,18.840855793862115,cell
64,src,helloflight,DIST,,,,,stage2,17.109539031982422,17.957330513566067,cell
1501,src,flytecomm,DIST,,,,,stage2,17.148160934448242,17.93621744248383,cell
1237,src,myrateplan,DIST,,,,,stage2,17.08416748046875,17.931987747537292,cell
91,src,helloflight,DIST,,,,,stage2,15.523669242858887,17.87087271656676,cell
120,src,helloflight,DIST,,,,,stage2,15.537103652954102,17.867952956687365,cell
1524,src,flytecomm,DIST,,,,,stage2,17.011390686035156,17.855707458762375,cell
87,src,helloflight,DIST,,,,,stage2,16.792369842529297,17.844701088603607,cell
351,src,airtravelcenter,DIST,,,,,stage2,16.897891998291016,17.84360357543924,cell
1264,src,myrateplan,DIST,,,,,stage2,15.574882507324219,17.835575277054744,cell
62,src,helloflight,DIST,,,,,stage2,17.530160903930664,17.826920125800278,cell
1557,src,flytecomm,DIST,,,,,stage2,15.671244621276855,17.81912715756298,cell
1235,src,myrateplan,DIST,,,,,stage2,17.3572998046875,17.818419084553714,cell
1293,src,myrateplan,DIST,,,,,stage2,15.71837043762207,17.814651719630874,cell
1528,src,flytecomm,DIST,,,,,stage2,15.5280122756958,17.812208867748897,cell
1260,src,myrateplan,DIST,,,,,stage2,17.049116134643555,17.805267669690394,cell
1579,src,flytecomm,DIST,,,,,stage2,17.19721794128418,17.76170243651134,cell
142,src,helloflight,DIST,,,,,stage2,16.8360538482666,17.76078194159929,cell
65,src,helloflight,DIST,,,,,stage2,16.317272186279297,17.751541588828342,cell
1499,src,flytecomm,DIST,,,,,stage2,17.282855987548828,17.748128260410134,cell
374,src,airtravelcenter,DIST,,,,,stage2,16.805604934692383,17.74494193186843,cell
407,src,airtravelcenter,DIST,,,,,stage2,15.545845031738281,17.74101212666699,cell
1548,src,flytecomm,DIST,,,,,stage2,17.299461364746094,17.739418962396137,cell
1315,src,myrateplan,DIST,,,,,stage2,17.162662506103516,17.725242924237055,cell
378,src,airtravelcenter,DIST,,,,,stage2,15.508500099182129,17.717483277082547,cell
1284,src,myrateplan,DIST,,,,,stage2,17.28123664855957,17.717068846115357,cell
1502,src,flytecomm,DIST,,,,,stage2,16.13283348083496,17.696226508830783,cell
1238,src,myrateplan,DIST,,,,,stage2,16.1749324798584,17.688895870617184,cell
111,src,helloflight,DIST,,,,,stage2,17.091873168945312,17.68253154380447,cell
1233,src,myrateplan,DIST,,,,,stage2,21.168685913085938,17.673120420484228,cell
429,src,airtravelcenter,DIST,,,,,stage2,16.935138702392578,17.65660357625921,cell
106,src,helloflight,DIST,,,,,stage2,17.397594451904297,17.645116132967676,cell
1497,src,flytecomm,DIST,,,,,stage2,21.21168327331543,17.64256290499896,cell
349,src,airtravelcenter,DIST,,,,,stage2,16.98813819885254,17.634663725810274,cell
398,src,airtravelcenter,DIST,,,,,stage2,17.10318374633789,17.616499570554872,cell
1279,src,myrateplan,DIST,,,,,stage2,17.389419555664062,17.607452896577634,cell
1543,src,flytecomm,DIST,,,,,stage2,17.335695266723633,17.60728629116369,cell
79,src,helloflight,DIST,,,,,stage2,16.527999877929688,17.60557858567075,cell
352,src,airtravelcenter,DIST,,,,,stage2,16.031238555908203,17.604351953310577,cell
1302,src,myrateplan,DIST,,,,,stage2,16.704368591308594,17.59140879521469,cell
60,src,helloflight,DIST,,,,,stage2,21.355236053466797,17.580500305736614,cell
1252,src,myrateplan,DIST,,,,,stage2,16.400806427001953,17.575731225762425,cell
1566,src,flytecomm,DIST,,,,,stage2,16.621631622314453,17.571838906779124,cell
1525,src,flytecomm,DIST,,,,,stage2,17.10720443725586,17.562161214796568,cell
129,src,helloflight,DIST,,,,,stage2,16.90676498413086,17.550350973515513,cell
1286,src,myrateplan,DIST,,,,,stage2,22.961671829223633,17.54339936261864,cell
1494,src,flytecomm,DIST,,,,,stage2,17.636987686157227,17.527328187875927,cell
1516,src,flytecomm,DIST,,,,,stage2,16.323694229125977,17.524627097602337,cell
1550,src,flytecomm,DIST,,,,,stage2,22.908496856689453,17.512843929701045,cell
88,src,helloflight,DIST,,,,,stage2,17.1423282623291,17.512798113212213,cell
57,src,helloflight,DIST,,,,,stage2,17.331302642822266,17.510040793611413,cell
1261,src,myrateplan,DIST,,,,,stage2,17.17656707763672,17.49742251607272,cell
393,src,airtravelcenter,DIST,,,,,stage2,17.133163452148438,17.490720813296768,cell
1230,src,myrateplan,DIST,,,,,stage2,17.513385772705078,17.489331740658,cell
1584,src,flytecomm,DIST,,,,,stage2,15.653257369995117,17.482565478284137,cell
1512,src,flytecomm,DIST,,,,,stage2,16.447702407836914,17.479327085550576,cell
1248,src,myrateplan,DIST,,,,,stage2,16.29473304748535,17.475395197781463,cell
366,src,airtravelcenter,DIST,,,,,stage2,16.15540885925293,17.46653387232724,cell
375,src,airtravelcenter,DIST,,,,,stage2,16.942298889160156,17.462581158881385,cell
1320,src,myrateplan,DIST,,,,,stage2,15.633045196533203,17.459199068978293,cell
347,src,airtravelcenter,DIST,,,,,stage2,21.228729248046875,17.45576074974799,cell
113,src,helloflight,DIST,,,,,stage2,23.182422637939453,17.452299522273275,cell
1556,src,flytecomm,DIST,,,,,stage2,15.988073348999023,17.448192698819522,cell
416,src,airtravelcenter,DIST,,,,,stage2,16.58698272705078,17.443771407646945,cell
1563,src,flytecomm,DIST,,,,,stage2,15.228934288024902,17.424474335576715,cell
75,src,helloflight,DIST,,,,,stage2,16.289215087890625,17.42084442012038,cell
756,src,flightexplorer,DIST,,,,,stage2,16.42548942565918,17.41126252625084,cell
1530,src,flytecomm,DIST,,,,,stage2,15.306697845458984,17.40301347569287,cell
147,src,helloflight,DIST,,,,,stage2,15.426270484924316,17.394374984979798,cell
1560,src,flytecomm,DIST,,,,,stage2,15.63469123840332,17.391019968456472,cell
344,src,airtravelcenter,DIST,,,,,stage2,17.340557098388672,17.384972191930252,cell
1508,src,flytecomm,DIST,,,,,stage2,17.323974609375,17.367282862104595,cell
1551,src,flytecomm,DIST,,,,,stage2,16.000389099121094,17.36576050513467,cell
362,src,airtravelcenter,DIST,,,,,stage2,16.12436294555664,17.363986157476152,cell
1565,src,flytecomm,DIST,,,,,stage2,17.072612762451172,17.357230307940664,cell
1488,src,flytecomm,DIST,,,,,stage2,16.404029846191406,17.35511025404821,cell
1541,src,flytecomm,DIST,,,,,stage2,15.574920654296875,17.354683327674973,cell
434,src,airtravelcenter,DIST,,,,,stage2,15.461517333984375,17.34635722211305,cell
1493,src,flytecomm,DIST,,,,,stage2,15.100942611694336,17.32798064495487,cell
400,src,airtravelcenter,DIST,,,,,stage2,22.960773468017578,17.32783694778534,cell
71,src,helloflight,DIST,,,,,stage2,17.21725082397461,17.322992895374878,cell
1299,src,myrateplan,DIST,,,,,stage2,15.117728233337402,17.321853730857026,cell
1564,src,flytecomm,DIST,,,,,stage2,16.020294189453125,17.31616415597079,cell
1244,src,myrateplan,DIST,,,,,stage2,17.430421829223633,17.309048022227646,cell
1558,src,flytecomm,DIST,,,,,stage2,15.837268829345703,17.308165013533735,cell
413,src,airtravelcenter,DIST,,,,,stage2,15.127822875976562,17.307556903772834,cell
1224,src,myrateplan,DIST,,,,,stage2,16.373300552368164,17.307111234290527,cell
1301,src,myrateplan,DIST,,,,,stage2,17.180927276611328,17.302238025932624,cell
780,src,flightexplorer,DIST,,,,,stage2,15.31831169128418,17.301267549396393,cell
1509,src,flytecomm,DIST,,,,,stage2,16.4964599609375,17.300569889225496,cell
126,src,helloflight,DIST,,,,,stage2,15.048516273498535,17.29492404826042,cell
1535,src,flytecomm,DIST,,,,,stage2,16.658119201660156,17.290844298186432,cell
1292,src,myrateplan,DIST,,,,,stage2,15.962982177734375,17.289775940969506,cell
128,src,helloflight,DIST,,,,,stage2,16.988037109375,17.28752468531357,cell
1574,src,flytecomm,DIST,,,,,stage2,15.915432929992676,17.287522602745895,cell
1527,src,flytecomm,DIST,,,,,stage2,15.984498977661133,17.27739715871336,cell
1266,src,myrateplan,DIST,,,,,stage2,15.212528228759766,17.256413206826934,cell
406,src,airtravelcenter,DIST,,,,,stage2,16.074222564697266,17.255900895179053,cell
358,src,airtravelcenter,DIST,,,,,stage2,17.133161544799805,17.25585091355487,cell
1538,src,flytecomm,DIST,,,,,stage2,15.196636199951172,17.248986770500316,cell
1549,src,flytecomm,DIST,,,,,stage2,16.784587860107422,17.248809752248,cell
1245,src,myrateplan,DIST,,,,,stage2,16.559961318969727,17.24571922181931,cell
119,src,helloflight,DIST,,,,,stage2,15.920940399169922,17.245054882731203,cell
56,src,helloflight,DIST,,,,,stage2,15.009526252746582,17.23686830920346,cell
338,src,airtravelcenter,DIST,,,,,stage2,16.286380767822266,17.236630896488588,cell
415,src,airtravelcenter,DIST,,,,,stage2,16.908557891845703,17.235414676966787,cell
380,src,airtravelcenter,DIST,,,,,stage2,15.472803115844727,17.234221365689404,cell
1229,src,myrateplan,DIST,,,,,stage2,14.90412712097168,17.23335293496921,cell
408,src,airtravelcenter,DIST,,,,,stage2,15.672270774841309,17.2327864765618,cell
1263,src,myrateplan,DIST,,,,,stage2,15.934907913208008,17.231416147032096,cell
1294,src,myrateplan,DIST,,,,,stage2,15.604961395263672,17.229560579234278,cell
51,src,helloflight,DIST,,,,,stage2,16.254493713378906,17.22447703154127,cell
1296,src,myrateplan,DIST,,,,,stage2,15.510013580322266,17.223575279738288,cell
410,src,airtravelcenter,DIST,,,,,stage2,15.552044868469238,17.221794684376746,cell
121,src,helloflight,DIST,,,,,stage2,15.603937149047852,17.220438932820766,cell
1285,src,myrateplan,DIST,,,,,stage2,16.83362579345703,17.22043685025309,cell
1277,src,myrateplan,DIST,,,,,stage2,15.583829879760742,17.219745437785217,cell
1553,src,flytecomm,DIST,,,,,stage2,16.10798454284668,17.21963089656313,cell
1568,src,flytecomm,DIST,,,,,stage2,15.458934783935547,17.214518192922682,cell
72,src,helloflight,DIST,,,,,stage2,16.68594741821289,17.213724734638767,cell
98,src,helloflight,DIST,,,,,stage2,16.729293823242188,17.212598065526958,cell
1300,src,myrateplan,DIST,,,,,stage2,15.842477798461914,17.20943464522967,cell
343,src,airtravelcenter,DIST,,,,,stage2,15.207823753356934,17.206541958730043,cell
1552,src,flytecomm,DIST,,,,,stage2,16.267641067504883,17.204169914148995,cell
1287,src,myrateplan,DIST,,,,,stage2,16.131649017333984,17.2015583742854,cell
1271,src,myrateplan,DIST,,,,,stage2,16.794401168823242,17.20129805332611,cell
1310,src,myrateplan,DIST,,,,,stage2,15.775507926940918,17.1999527146085,cell
1555,src,flytecomm,DIST,,,,,stage2,15.730401039123535,17.196374863344023,cell
90,src,helloflight,DIST,,,,,stage2,15.667140007019043,17.195802157233587,cell
377,src,airtravelcenter,DIST,,,,,stage2,15.820147514343262,17.195762588447774,cell
1274,src,myrateplan,DIST,,,,,stage2,15.204683303833008,17.195108662198038,cell
137,src,helloflight,DIST,,,,,stage2,15.69389820098877,17.194631754200618,cell
1513,src,flytecomm,DIST,,,,,stage2,15.891250610351562,17.19446723135435,cell
123,src,helloflight,DIST,,,,,stage2,15.58703899383545,17.191576627422393,cell
1249,src,myrateplan,DIST,,,,,stage2,15.859718322753906,17.19044579317524,cell
1491,src,flytecomm,DIST,,,,,stage2,15.618986129760742,17.18620152025498,cell
76,src,helloflight,DIST,,,,,stage2,15.86427116394043,17.1825507791219,cell
1490,src,flytecomm,DIST,,,,,stage2,16.254825592041016,17.181342889870795,cell
112,src,helloflight,DIST,,,,,stage2,16.641876220703125,17.180089184130857,cell
93,src,helloflight,DIST,,,,,stage2,15.400410652160645,17.17535967294248,cell
424,src,airtravelcenter,DIST,,,,,stage2,15.979633331298828,17.171752665730562,cell
391,src,airtravelcenter,DIST,,,,,stage2,15.696669578552246,17.167331374557985,cell
359,src,airtravelcenter,DIST,,,,,stage2,16.49505615234375,17.167235576444966,cell
399,src,airtravelcenter,DIST,,,,,stage2,16.782833099365234,17.16658581533058,cell
401,src,airtravelcenter,DIST,,,,,stage2,16.330081939697266,17.163549431661423,cell
1304,src,myrateplan,DIST,,,,,stage2,15.360512733459473,17.163249541916322,cell
1510,src,flytecomm,DIST,,,,,stage2,15.999449729919434,17.16291008338541,cell
1289,src,myrateplan,DIST,,,,,stage2,16.127025604248047,17.156701949148268,cell
114,src,helloflight,DIST,,,,,stage2,16.36416244506836,17.153044960312165,cell
1495,src,flytecomm,DIST,,,,,stage2,16.44472312927246,17.151285190627366,cell
1518,src,flytecomm,DIST,,,,,stage2,15.837644577026367,17.148940219426084,cell
414,src,airtravelcenter,DIST,,,,,stage2,16.068981170654297,17.138010904271262,cell
1500,src,flytecomm,DIST,,,,,stage2,15.452338218688965,17.13509530952722,cell
1496,src,flytecomm,DIST,,,,,stage2,15.894340515136719,17.135093226959544,cell
104,src,helloflight,DIST,,,,,stage2,15.674484252929688,17.12981391790515,cell
1507,src,flytecomm,DIST,,,,,stage2,16.173019409179688,17.12535930564978,cell
731,src,flightexplorer,DIST,,,,,stage2,16.280670166015625,17.122716527271074,cell
403,src,airtravelcenter,DIST,,,,,stage2,15.995454788208008,17.1211816748951,cell
116,src,helloflight,DIST,,,,,stage2,15.947168350219727,17.115448366087705,cell
385,src,airtravelcenter,DIST,,,,,stage2,16.654499053955078,17.1131617067813,cell
1492,src,flytecomm,DIST,,,,,stage2,15.663298606872559,17.10600392168467,cell
127,src,helloflight,DIST,,,,,stage2,15.968825340270996,17.100295603689368,cell
1562,src,flytecomm,DIST,,,,,stage2,16.5958309173584,17.09907730159989,cell
363,src,airtravelcenter,DIST,,,,,stage2,15.85208511352539,17.097517458411826,cell
1583,src,flytecomm,DIST,,,,,stage2,17.297718048095703,17.096965577978132,cell
115,src,helloflight,DIST,,,,,stage2,16.302684783935547,17.096792724861164,cell
101,src,helloflight,DIST,,,,,stage2,15.333656311035156,17.096469926871645,cell
1573,src,flytecomm,DIST,,,,,stage2,15.662939071655273,17.09580767035121,cell
1254,src,myrateplan,DIST,,,,,stage2,15.901205062866211,17.09414786391478,cell
1506,src,flytecomm,DIST,,,,,stage2,15.766199111938477,17.093004534261578,cell
53,src,helloflight,DIST,,,,,stage2,16.29083824157715,17.092313121793705,cell
1576,src,flytecomm,DIST,,,,,stage2,15.78683853149414,17.088639472416208,cell
1309,src,myrateplan,DIST,,,,,stage2,15.580513000488281,17.08458471315431,cell
136,src,helloflight,DIST,,,,,stage2,15.66696548461914,17.08362464945645,cell
1226,src,myrateplan,DIST,,,,,stage2,16.30644416809082,17.081002696754485,cell
1542,src,flytecomm,DIST,,,,,stage2,15.871761322021484,17.07903258773458,cell
1288,src,myrateplan,DIST,,,,,stage2,16.26755714416504,17.077897588352076,cell
1291,src,myrateplan,DIST,,,,,stage2,15.774901390075684,17.075504718094287,cell
1581,src,flytecomm,DIST,,,,,stage2,16.204620361328125,17.074367636144107,cell
1236,src,myrateplan,DIST,,,,,stage2,15.49996280670166,17.072210096033515,cell
388,src,airtravelcenter,DIST,,,,,stage2,15.328290939331055,17.070233739310588,cell
340,src,airtravelcenter,DIST,,,,,stage2,16.42400360107422,17.06818449271906,cell
1534,src,flytecomm,DIST,,,,,stage2,15.774423599243164,17.06760762147327,cell
1515,src,flytecomm,DIST,,,,,stage2,17.542890548706055,17.067334805107937,cell
1539,src,flytecomm,DIST,,,,,stage2,16.22018814086914,17.067257750103987,cell
1227,src,myrateplan,DIST,,,,,stage2,15.721237182617188,17.06556254001709,cell
1522,src,flytecomm,DIST,,,,,stage2,15.924358367919922,17.059283598479023,cell
1544,src,flytecomm,DIST,,,,,stage2,16.26116943359375,17.052600638812137,cell
1536,src,flytecomm,DIST,,,,,stage2,15.536088943481445,17.050849199398037,cell
131,src,helloflight,DIST,,,,,stage2,15.635427474975586,17.049951612730403,cell
1246,src,myrateplan,DIST,,,,,stage2,15.924736976623535,17.047791990052136,cell
402,src,airtravelcenter,DIST,,,,,stage2,16.484539031982422,17.047756586401675,cell
54,src,helloflight,DIST,,,,,stage2,15.92851448059082,17.04690065108753,cell
125,src,helloflight,DIST,,,,,stage2,16.36833381652832,17.045480339933643,cell
85,src,helloflight,DIST,,,,,stage2,15.959787368774414,17.04142558067175,cell
1519,src,flytecomm,DIST,,,,,stage2,15.575916290283203,17.039940709919957,cell
1258,src,myrateplan,DIST,,,,,stage2,15.942642211914062,17.038187187938185,cell
405,src,airtravelcenter,DIST,,,,,stage2,15.959062576293945,17.035488180232267,cell
59,src,helloflight,DIST,,,,,stage2,15.955704689025879,17.035425703202037,cell
1312,src,myrateplan,DIST,,,,,stage2,15.709575653076172,17.032520521296362,cell
1257,src,myrateplan,DIST,,,,,stage2,16.401628494262695,17.032283108581492,cell
1319,src,myrateplan,DIST,,,,,stage2,17.341209411621094,17.03202695275755,cell
1255,src,myrateplan,DIST,,,,,stage2,15.742351531982422,17.03202695275755,cell
1577,src,flytecomm,DIST,,,,,stage2,15.82662582397461,17.029977706166022,cell
341,src,airtravelcenter,DIST,,,,,stage2,15.932672500610352,17.029232146938615,cell
346,src,airtravelcenter,DIST,,,,,stage2,16.096620559692383,17.028728165561432,cell
418,src,airtravelcenter,DIST,,,,,stage2,15.593581199645996,17.027840991732173,cell
1251,src,myrateplan,DIST,,,,,stage2,17.54111671447754,17.02779725781101,cell
81,src,helloflight,DIST,,,,,stage2,16.008047103881836,17.027630652397065,cell
1232,src,myrateplan,DIST,,,,,stage2,15.857548713684082,17.026166607322022,cell
1298,src,myrateplan,DIST,,,,,stage2,16.439298629760742,17.025406470120895,cell
1569,src,flytecomm,DIST,,,,,stage2,16.75080108642578,17.024717140220694,cell
